session_id,attempt_id,timestamp,account_id,source_identity,target_identity,pair_id,attack,attack_family,is_adaptive,epsilon,alpha,steps,queries_used,similarity_before,similarity_after_attack,similarity_gain,threshold,threshold_margin,accepted_before,accepted_after_attack,attack_success_before_defense,defense,bypassed_defenses,similarity_after_defense,accepted_after_defense,defense_bypassed,strong_defense_bypassed,defense_success,defense_time_sec,l2,linf,time_sec,risk_score,risk_level,rule_hits,source_file,target_enroll_file,adv_file,perturbation_file
faceauth_sess_001884,vf_c302d903a6e5,2026-06-29T04:21:48+09:00,acct_Colin_Powell,Junichiro_Koizumi,Colin_Powell,pair_000186,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.06617949903011322,0.5528645515441895,0.48668505251407623,0.47966246581077576,0.073202,False,True,True,,,,False,False,False,False,,2.0211234092712402,0.010000020265579224,0.5251693380000688,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0040.jpg,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0001.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Junichiro_Koizumi_Junichiro_Koizumi_0040_to_Colin_Powell_Colin_Powell_0001_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Junichiro_Koizumi_Junichiro_Koizumi_0040_to_Colin_Powell_Colin_Powell_0001_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001885,vf_4122047cee86,2026-06-29T04:22:25+09:00,acct_Gerhard_Schroeder,George_W_Bush,Gerhard_Schroeder,pair_000190,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.16862112283706665,0.7285197377204895,0.5598986148834229,0.47966246581077576,0.248857,False,True,True,,,,False,False,False,False,,1.9525564908981323,0.010000020265579224,0.5325883849995989,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0175.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0075.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001886,vf_6c331dbc5155,2026-06-29T04:23:02+09:00,acct_Colin_Powell,Hugo_Chavez,Colin_Powell,pair_000191,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.32006245851516724,0.6426283121109009,0.32256585359573364,0.47966246581077576,0.162966,False,True,True,,,,False,False,False,False,,1.8986459970474243,0.010000020265579224,0.5106216640001549,70,high,FA-R001;FA-R005;FA-R006;FA-R007,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0053.jpg,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0212.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001887,vf_06a391b6f63e,2026-06-29T04:23:39+09:00,acct_Tony_Blair,Donald_Rumsfeld,Tony_Blair,pair_000192,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.234462708234787,0.7152215242385864,0.48075881600379944,0.47966246581077576,0.235559,False,True,True,,,,False,False,False,False,,2.044757127761841,0.010000020265579224,0.5001198269997076,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Donald_Rumsfeld/Donald_Rumsfeld_0119.jpg,data/processed/lfw_identity_10/test/Tony_Blair/Tony_Blair_0063.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001888,vf_0b7e85ced323,2026-06-29T04:24:16+09:00,acct_Jean_Chretien,George_W_Bush,Jean_Chretien,pair_000193,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.18539074063301086,0.7099997997283936,0.5246090590953827,0.47966246581077576,0.230337,False,True,True,,,,False,False,False,False,,1.8979716300964355,0.010000020265579224,0.4959424039998339,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0239.jpg,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0031.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/George_W_Bush_George_W_Bush_0239_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/George_W_Bush_George_W_Bush_0239_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001889,vf_00ec1c53a91d,2026-06-29T04:24:53+09:00,acct_Hugo_Chavez,John_Ashcroft,Hugo_Chavez,pair_000196,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.08581272512674332,0.5984385013580322,0.5126257762312889,0.47966246581077576,0.118776,False,True,True,,,,False,False,False,False,,1.9991248846054077,0.010000020265579224,0.4956033059997935,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/John_Ashcroft/John_Ashcroft_0018.jpg,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0056.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/John_Ashcroft_John_Ashcroft_0018_to_Hugo_Chavez_Hugo_Chavez_0056_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/John_Ashcroft_John_Ashcroft_0018_to_Hugo_Chavez_Hugo_Chavez_0056_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001890,vf_4f8ac8332076,2026-06-29T04:25:30+09:00,acct_Gerhard_Schroeder,Hugo_Chavez,Gerhard_Schroeder,pair_000197,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.19460049271583557,0.6131539344787598,0.4185534417629242,0.47966246581077576,0.133491,False,True,True,,,,False,False,False,False,,1.9214261770248413,0.010000020265579224,0.5033638240001892,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0044.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0023.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Hugo_Chavez_Hugo_Chavez_0044_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Hugo_Chavez_Hugo_Chavez_0044_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001891,vf_02a65348ae19,2026-06-29T04:26:07+09:00,acct_George_W_Bush,Jean_Chretien,George_W_Bush,pair_000198,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,-0.16422520577907562,0.5600478053092957,0.7242730110883713,0.47966246581077576,0.080385,False,True,True,,,,False,False,False,False,,1.8847311735153198,0.010000020265579224,0.49512414599985277,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0050.jpg,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0302.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Jean_Chretien_Jean_Chretien_0050_to_George_W_Bush_George_W_Bush_0302_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Jean_Chretien_Jean_Chretien_0050_to_George_W_Bush_George_W_Bush_0302_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001892,vf_9dbf8821f97f,2026-06-29T04:26:44+09:00,acct_Junichiro_Koizumi,George_W_Bush,Junichiro_Koizumi,pair_000199,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.16631093621253967,0.5869247913360596,0.4206138551235199,0.47966246581077576,0.107262,False,True,True,,,,False,False,False,False,,1.9938689470291138,0.010000020265579224,0.492897728999651,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0413.jpg,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0040.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/George_W_Bush_George_W_Bush_0413_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/George_W_Bush_George_W_Bush_0413_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001893,vf_ac54227de9ae,2026-06-29T04:27:21+09:00,acct_Jean_Chretien,Colin_Powell,Jean_Chretien,pair_000200,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,-0.02724723517894745,0.4052267372608185,0.43247397243976593,0.47966246581077576,-0.074436,False,False,False,,,,False,False,False,False,,1.9905165433883667,0.010000020265579224,0.49964138199993613,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0160.jpg,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0040.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Colin_Powell_Colin_Powell_0160_to_Jean_Chretien_Jean_Chretien_0040_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Colin_Powell_Colin_Powell_0160_to_Jean_Chretien_Jean_Chretien_0040_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001894,vf_9f7de080560d,2026-06-29T04:27:58+09:00,acct_Hugo_Chavez,Jean_Chretien,Hugo_Chavez,pair_000201,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.20828649401664734,0.7028648257255554,0.4945783317089081,0.47966246581077576,0.223202,False,True,True,,,,False,False,False,False,,2.040128231048584,0.010000020265579224,0.5006149679998089,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0040.jpg,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0038.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001895,vf_80cfc671b9c4,2026-06-29T04:28:35+09:00,acct_Jean_Chretien,Donald_Rumsfeld,Jean_Chretien,pair_000206,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.4416871964931488,0.9104644656181335,0.46877726912498474,0.47966246581077576,0.430802,False,True,True,,,,False,False,False,False,,1.942551612854004,0.010000020265579224,0.5016224040000452,70,high,FA-R001;FA-R005;FA-R006;FA-R007,data/processed/lfw_identity_10/test/Donald_Rumsfeld/Donald_Rumsfeld_0036.jpg,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0031.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Donald_Rumsfeld_Donald_Rumsfeld_0036_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Donald_Rumsfeld_Donald_Rumsfeld_0036_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001896,vf_05d7e58d02b4,2026-06-29T04:29:12+09:00,acct_Hugo_Chavez,George_W_Bush,Hugo_Chavez,pair_000208,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.2056865692138672,0.6709246635437012,0.465238094329834,0.47966246581077576,0.191262,False,True,True,,,,False,False,False,False,,2.014556407928467,0.010000020265579224,0.5043676479999704,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0024.jpg,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0032.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001897,vf_aec561369d50,2026-06-29T04:29:49+09:00,acct_George_W_Bush,John_Ashcroft,George_W_Bush,pair_000209,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.2542976438999176,0.7872951030731201,0.5329974591732025,0.47966246581077576,0.307633,False,True,True,,,,False,False,False,False,,2.0237677097320557,0.010000020265579224,0.49340786299990214,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/John_Ashcroft/John_Ashcroft_0018.jpg,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0374.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001898,vf_b840ce9f8c89,2026-06-29T04:30:26+09:00,acct_Ariel_Sharon,Donald_Rumsfeld,Ariel_Sharon,pair_000210,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.042284123599529266,0.6020058989524841,0.5597217753529549,0.47966246581077576,0.122343,False,True,True,,,,False,False,False,False,,2.009838342666626,0.010000020265579224,0.48990398200021446,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Donald_Rumsfeld/Donald_Rumsfeld_0006.jpg,data/processed/lfw_identity_10/test/Ariel_Sharon/Ariel_Sharon_0045.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Donald_Rumsfeld_Donald_Rumsfeld_0006_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Donald_Rumsfeld_Donald_Rumsfeld_0006_to_Ariel_Sharon_Ariel_Sharon_0045_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001899,vf_ee92d3db1f17,2026-06-29T04:31:03+09:00,acct_Hugo_Chavez,Gerhard_Schroeder,Hugo_Chavez,pair_000211,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.14308902621269226,0.6442925930023193,0.5012035667896271,0.47966246581077576,0.16463,False,True,True,,,,False,False,False,False,,1.9163848161697388,0.010000020265579224,0.5021585429999504,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0098.jpg,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0051.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001900,vf_46a80a258307,2026-06-29T04:31:40+09:00,acct_Jean_Chretien,Junichiro_Koizumi,Jean_Chretien,pair_000212,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,-0.10450756549835205,0.4231303036212921,0.5276378691196442,0.47966246581077576,-0.056532,False,False,False,,,,False,False,False,False,,1.8543590307235718,0.010000020265579224,0.5049498520002089,20,low,FA-R005;FA-R006,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0017.jpg,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0021.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Junichiro_Koizumi_Junichiro_Koizumi_0017_to_Jean_Chretien_Jean_Chretien_0021_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Junichiro_Koizumi_Junichiro_Koizumi_0017_to_Jean_Chretien_Jean_Chretien_0021_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001901,vf_6c928d28d6fb,2026-06-29T04:32:17+09:00,acct_Donald_Rumsfeld,Tony_Blair,Donald_Rumsfeld,pair_000215,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.2876473069190979,0.7771134376525879,0.48946613073349,0.47966246581077576,0.297451,False,True,True,,,,False,False,False,False,,1.85042142868042,0.010000020265579224,0.49897415999976147,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Tony_Blair/Tony_Blair_0043.jpg,data/processed/lfw_identity_10/test/Donald_Rumsfeld/Donald_Rumsfeld_0082.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Tony_Blair_Tony_Blair_0043_to_Donald_Rumsfeld_Donald_Rumsfeld_0082_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Tony_Blair_Tony_Blair_0043_to_Donald_Rumsfeld_Donald_Rumsfeld_0082_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001902,vf_aeabf4d33c11,2026-06-29T04:32:54+09:00,acct_Donald_Rumsfeld,Colin_Powell,Donald_Rumsfeld,pair_000216,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.022447459399700165,0.4588623642921448,0.4364149048924446,0.47966246581077576,-0.0208,False,False,False,,,,False,False,False,False,,1.839404821395874,0.010000020265579224,0.4997357799998099,28,low,FA-R002;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0105.jpg,data/processed/lfw_identity_10/test/Donald_Rumsfeld/Donald_Rumsfeld_0036.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Colin_Powell_Colin_Powell_0105_to_Donald_Rumsfeld_Donald_Rumsfeld_0036_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Colin_Powell_Colin_Powell_0105_to_Donald_Rumsfeld_Donald_Rumsfeld_0036_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001903,vf_927e91d26f61,2026-06-29T04:33:31+09:00,acct_George_W_Bush,Junichiro_Koizumi,George_W_Bush,pair_000217,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.1729716956615448,0.7319867610931396,0.5590150654315948,0.47966246581077576,0.252324,False,True,True,,,,False,False,False,False,,1.8166254758834839,0.010000020265579224,0.5096495460002188,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Junichiro_Koizumi/Junichiro_Koizumi_0049.jpg,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0389.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_George_W_Bush_George_W_Bush_0389_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_George_W_Bush_George_W_Bush_0389_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001904,vf_f0bb586c2fb7,2026-06-29T04:34:08+09:00,acct_Tony_Blair,George_W_Bush,Tony_Blair,pair_000219,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.1523081362247467,0.6269159913063049,0.4746078550815582,0.47966246581077576,0.147254,False,True,True,,,,False,False,False,False,,1.9504910707473755,0.010000020265579224,0.5392903850001858,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0194.jpg,data/processed/lfw_identity_10/test/Tony_Blair/Tony_Blair_0138.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/George_W_Bush_George_W_Bush_0194_to_Tony_Blair_Tony_Blair_0138_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/George_W_Bush_George_W_Bush_0194_to_Tony_Blair_Tony_Blair_0138_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001905,vf_bc80436f991e,2026-06-29T04:34:45+09:00,acct_Gerhard_Schroeder,Ariel_Sharon,Gerhard_Schroeder,pair_000220,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.06601499021053314,0.5791763067245483,0.5131613165140152,0.47966246581077576,0.099514,False,True,True,,,,False,False,False,False,,1.9488760232925415,0.010000020265579224,0.486662706000061,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Ariel_Sharon/Ariel_Sharon_0050.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0074.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Ariel_Sharon_Ariel_Sharon_0050_to_Gerhard_Schroeder_Gerhard_Schroeder_0074_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Ariel_Sharon_Ariel_Sharon_0050_to_Gerhard_Schroeder_Gerhard_Schroeder_0074_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001906,vf_249e1d840765,2026-06-29T04:35:22+09:00,acct_Colin_Powell,George_W_Bush,Colin_Powell,pair_000221,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.2702724039554596,0.6756315231323242,0.4053591191768646,0.47966246581077576,0.195969,False,True,True,,,,False,False,False,False,,1.9643397331237793,0.010000020265579224,0.49348530099996424,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/George_W_Bush/George_W_Bush_0361.jpg,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0076.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/George_W_Bush_George_W_Bush_0361_to_Colin_Powell_Colin_Powell_0076_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/George_W_Bush_George_W_Bush_0361_to_Colin_Powell_Colin_Powell_0076_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001907,vf_fbb06c42a73c,2026-06-29T04:35:59+09:00,acct_Ariel_Sharon,Jean_Chretien,Ariel_Sharon,pair_000222,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.3959125876426697,0.8778186440467834,0.48190605640411377,0.47966246581077576,0.398156,False,True,True,,,,False,False,False,False,,1.9996693134307861,0.010000020265579224,0.48999431999982335,70,high,FA-R001;FA-R005;FA-R006;FA-R007,data/processed/lfw_identity_10/test/Jean_Chretien/Jean_Chretien_0040.jpg,data/processed/lfw_identity_10/test/Ariel_Sharon/Ariel_Sharon_0059.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Jean_Chretien_Jean_Chretien_0040_to_Ariel_Sharon_Ariel_Sharon_0059_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Jean_Chretien_Jean_Chretien_0040_to_Ariel_Sharon_Ariel_Sharon_0059_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001908,vf_4b431c435893,2026-06-29T04:36:36+09:00,acct_Gerhard_Schroeder,Hugo_Chavez,Gerhard_Schroeder,pair_000223,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.10014738142490387,0.5829697251319885,0.48282234370708466,0.47966246581077576,0.103307,False,True,True,,,,False,False,False,False,,2.0080435276031494,0.010000020265579224,0.4996607610000865,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Hugo_Chavez/Hugo_Chavez_0008.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0023.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Hugo_Chavez_Hugo_Chavez_0008_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Hugo_Chavez_Hugo_Chavez_0008_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001909,vf_2174f6ff4b7a,2026-06-29T04:37:13+09:00,acct_Gerhard_Schroeder,Donald_Rumsfeld,Gerhard_Schroeder,pair_000224,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.29199135303497314,0.7145516872406006,0.42256033420562744,0.47966246581077576,0.234889,False,True,True,,,,False,False,False,False,,1.9863361120224,0.010000020265579224,0.4912241440001708,65,high,FA-R001;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Donald_Rumsfeld/Donald_Rumsfeld_0014.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0024.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Donald_Rumsfeld_Donald_Rumsfeld_0014_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Donald_Rumsfeld_Donald_Rumsfeld_0014_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.020_a0.001_s10_perturbation.png
faceauth_sess_001910,vf_e995f06a4895,2026-06-29T04:37:50+09:00,acct_Gerhard_Schroeder,Colin_Powell,Gerhard_Schroeder,pair_000225,targeted_pgd_facenet_verification,pgd,False,0.02,0.001,10,,0.08962218463420868,0.4800720810890198,0.3904498964548111,0.47966246581077576,0.00041,False,True,True,,,,False,False,False,False,,1.8611111640930176,0.010000020265579224,0.49165127400010533,58,medium,FA-R002;FA-R005;FA-R006,data/processed/lfw_identity_10/test/Colin_Powell/Colin_Powell_0105.jpg,data/processed/lfw_identity_10/test/Gerhard_Schroeder/Gerhard_Schroeder_0063.jpg,outputs/verification_attacks_facenet/pgd_adv_training/images/Colin_Powell_Colin_Powell_0105_to_Gerhard_Schroeder_Gerhard_Schroeder_0063_facenet_eps0.020_a0.001_s10.png,outputs/verification_attacks_facenet/pgd_adv_training/perturbations/Colin_Powell_Colin_Powell_0105_to_Gerhard_Schroeder_Gerhard_Schroeder_0063_facenet_eps0.020_a0.001_s10_perturbation.png
